Id,Agency,Posting_Type,Nr_of_Positions,Classification,Job_Category,FullPart_Time,Career_Level,Salary_From,Salary_To,Salary_Frequency,Work_Location,Work_Unit,Posting_Date,Posting_Updated,Salary_Index,ACR
556490,DEPT OF ENVIRONMENT PROTECTION,External,1,Competitive-1,"Finance, Accounting, & Procurement",F,Executive,80931,208826,Annual,96-05 Horace Harding Expway,BWT - ADMINISTRATION/PERSONNEL,10/25/2022,10/26/2022,30.12027027027027,DOEP
555929,OFFICE OF EMERGENCY MANAGEMENT,Internal,1,Pending Classification-2,"Policy, Research & Analysis",F,Experienced (non-manager),57500,69500,Annual,165 Cadman Plaza East,Risk Reduction & Recovery Bure,11/17/2022,11/17/2022,13.201663201663202,OFFICE OF EMERGENCY MANAGEMENT
555525,HRA/DEPT OF SOCIAL SERVICES,External,2,Competitive-1,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",NA,Experienced (non-manager),53057,61015,Annual,4 World Trade Center,Off Of Qual Asse-Fisc Int NM,10/14/2022,10/14/2022,NA,HDOSS
546404,DEPT OF YOUTH & COMM DEV SRVS,External,1,Competitive-1,"Constituent Services & Community Programs Finance, Accounting, & Procurement",F,Experienced (non-manager),70611,97873,Annual,"123 William Street, NY, NY",Financial Management,10/27/2022,10/27/2022,17.513929313929314,DEPT OF YOUTH & COMM DEV SRVS
501537,DEPARTMENT OF CORRECTION,External,1,Non-Competitive-5,"Technology, Data & Innovation",F,Experienced (non-manager),75000,120000,Annual,75-20 Astoria Blvd,Information Systems-Admin,11/12/2021,11/12/2021,20.27027027027027,DOC
530593,DEPARTMENT OF BUSINESS SERV.,Internal,1,Competitive-1,Constituent Services & Community Programs,F,Experienced (non-manager),62470,80008,Annual,1 Liberty Plaza NYC,WDD Quality Assurance,10/03/2022,10/03/2022,14.81060291060291,DEPARTMENT OF BUSINESS SERV.
546705,FINANCIAL INFO SVCS AGENCY,Internal,1,Non-Competitive-5,"Technology, Data & Innovation",F,Experienced (non-manager),110000,120000,Annual,5 Manhattan West,OPS/Technical Systems,08/18/2022,01/10/2023,23.908523908523907,FINANCIAL INFO SVCS AGENCY
459876,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Competitive-1,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Technology, Data & Innovation Policy, Research & Analysis Social Services",F,Experienced (non-manager),64922,130000,Annual,155 West Broadway New York N Y,DSS ACCOUNTABILITY OFFICE NM,03/19/2021,08/10/2022,20.262162162162163,HDOSS
548554,FINANCIAL INFO SVCS AGENCY,External,1,Non-Competitive-5,"Technology, Data & Innovation",F,Experienced (non-manager),0,140000,Annual,5 Manhattan West,Ops/SS TS Mainframe Sys Svcs,08/30/2022,08/30/2022,14.553014553014552,FINANCIAL INFO SVCS AGENCY
555930,DEPT. OF HOMELESS SERVICES,External,4,Competitive-1,Social Services,F,Experienced (non-manager),41483,71046,Annual,"33 Beaver St, New York Ny",DHS Executive Office,01/09/2023,01/09/2023,11.697401247401247,DEPT. OF HOMELESS SERVICES
542756,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),84451,113550,Annual,59-17 Junction Blvd Corona Ny,OFFICE OF PURCHASING MGMT,08/01/2022,08/01/2022,20.582224532224533,DOEP
565430,FINANCIAL INFO SVCS AGENCY,External,1,Non-Competitive-5,"Technology, Data & Innovation Building Operations & Maintenance",F,Student,15.5,19.9,Hourly,5 Manhattan West,Adm/Facility Ops,12/19/2022,12/19/2022,17.7,FINANCIAL INFO SVCS AGENCY
550929,LAW DEPARTMENT,Internal,2,Competitive-1,Legal Affairs,F,Experienced (non-manager),41483,47705,Annual,"100 Church St., N.Y.",Tort: New York,09/13/2022,09/13/2022,9.271101871101871,LD
567488,POLICE DEPARTMENT,Internal,1,Competitive-1,"Administration & Human Resources Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),36390,55228,Annual,"4111 Laconia Ave., Bronx",47th Precinct Detectives,01/13/2023,01/13/2023,9.523700623700623,POLICE DEPARTMENT
546697,OFF OF PAYROLL ADMINISTRATION,Internal,1,Competitive-1,"Technology, Data & Innovation Policy, Research & Analysis",F,Experienced (non-manager),51345,65000,Annual,5 Manhattan West,Citywide User Support,08/18/2022,08/18/2022,12.094074844074845,OFF OF PAYROLL ADMINISTRATION
561379,NYC HOUSING AUTHORITY,External,1,Non-Competitive-5,"Technology, Data & Innovation",F,Experienced (non-manager),0,130000,Annual,Business Client Services,IT Service Management,11/30/2022,12/01/2022,13.513513513513514,NHA
554298,DEPARTMENT OF TRANSPORTATION,Internal,2,Competitive-1,"Engineering, Architecture, & Planning",F,Entry-Level,51413,62260,Annual,55 Water St Ny Ny,Sidewalk/inspection Management,10/06/2022,12/28/2022,11.816320166320166,DOT
563448,HUMAN RIGHTS COMMISSION,External,1,Non-Competitive-5,Legal Affairs,F,Experienced (non-manager),63228,72712,Annual,"22 Reade St, Ny",Law Enforc.Bureau Executive,12/05/2022,12/05/2022,14.130977130977131,HUMAN RIGHTS COMMISSION
565288,DEPT OF HEALTH/MENTAL HYGIENE,Internal,3,Non-Competitive-5,Health,F,Experienced (non-manager),38333,60000,Annual,NYC - All Boroughs,CHECW - BKLYN.NEGHBHD HLTH.,12/30/2022,12/30/2022,10.221725571725571,DOHMH
562200,OFF OF PAYROLL ADMINISTRATION,Internal,1,Competitive-1,"Technology, Data & Innovation",F,Experienced (non-manager),70611,105138,Annual,5 Manhattan West,Citywide User Support,11/22/2022,11/22/2022,18.269126819126818,OFF OF PAYROLL ADMINISTRATION
533577,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Competitive-1,Social Services,F,Experienced (non-manager),66597,76587,Annual,4 World Trade Center,Customized Assist Svc-NM,07/26/2022,11/18/2022,14.883991683991685,HDOSS
567862,NYC HOUSING AUTHORITY,Internal,1,Competitive-1,Building Operations & Maintenance,F,Experienced (non-manager),39062,65449,Annual,Queens-SI Floating Staff,Queens/SI Property Mgmt,01/13/2023,01/13/2023,10.863929313929313,NHA
566997,FINANCIAL INFO SVCS AGENCY,Internal,1,Competitive-1,"Technology, Data & Innovation",F,Manager,140000,150000,Annual,5 Manhattan West,Ops/Tech Syst Pyrl,01/04/2023,01/04/2023,30.145530145530145,FINANCIAL INFO SVCS AGENCY
547514,DEPT OF DESIGN & CONSTRUCTION,External,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),74650,85847,Annual,30-30 Thomson Ave L I City Qns,SSS/Land Surveyng/Project Mgmt,09/23/2022,12/23/2022,16.683679833679832,DODC
560500,POLICE DEPARTMENT,Internal,1,Competitive-1,Administration & Human Resources,F,Experienced (non-manager),36390,55228,Annual,"92-08 222nd St., Queens",105th Precinct Civilian/Cadet,11/09/2022,11/09/2022,9.523700623700623,POLICE DEPARTMENT
535751,DEPARTMENT OF CITY PLANNING,External,1,Competitive-1,Legal Affairs,F,Experienced (non-manager),52123,60000,Annual,"120 Broadway, New York, NY",Counsel,06/17/2022,11/02/2022,11.655197505197505,DEPARTMENT OF CITY PLANNING
565368,TEACHERS RETIREMENT SYSTEM,External,1,Competitive-1,"Policy, Research & Analysis",F,Experienced (non-manager),51317,60000,Annual,55 Water St Ny Ny,Risk Management Admin,12/16/2022,01/06/2023,11.571413721413721,TEACHERS RETIREMENT SYSTEM
551087,OFFICE OF THE COMPTROLLER,Internal,2,Competitive-1,Legal Affairs,F,Experienced (non-manager),51079,58741,Annual,"1 Centre St., N.Y.",Law and Adjustment,09/15/2022,09/15/2022,11.415800415800415,OFFICE OF THE COMPTROLLER
551961,DEPT OF ENVIRONMENT PROTECTION,External,1,Competitive-1,"Engineering, Architecture, & Planning Policy, Research & Analysis",F,Experienced (non-manager),53702,115000,Annual,96-05 Horace Harding Expway,OFFICE OF ENERGY / PERFORMANCE,09/20/2022,09/20/2022,17.536590436590437,DOEP
533056,DEPARTMENT OF CORRECTION,Internal,1,Non-Competitive-5,"Communications & Intergovernmental Affairs Policy, Research & Analysis",F,Manager,72038,140000,Annual,"Hazen St-A.M.K.C., E. Elm, Ny",Commissioner,05/20/2022,08/01/2022,22.04137214137214,DOC
567045,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Competitive-1,Administration & Human Resources,F,Manager,80931,208826,Annual,96-05 Horace Harding Expway,BWT - ADMINISTRATION/PERSONNEL,01/09/2023,01/09/2023,30.12027027027027,DOEP
500294,DEPARTMENT OF CORRECTION,External,15,Non-Competitive-5,"Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),58167,58167,Annual,75-20 Astoria Blvd,Investigation Division,11/12/2021,11/19/2021,12.092931392931392,DOC
507221,FIRE DEPARTMENT,Internal,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),57078,70891,Annual,"9 Metrotech Center, Brooklyn N",Technology Management,06/24/2022,08/18/2022,13.302390852390852,FIRE DEPARTMENT
546011,DEPT OF ENVIRONMENT PROTECTION,External,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80931,208826,Annual,96-05 Horace Harding Expway,BWT - ADMINISTRATION/PERSONNEL,08/22/2022,08/22/2022,30.12027027027027,DOEP
540975,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Non-Competitive-5,Legal Affairs Social Services,F,Experienced (non-manager),62397,75760,Annual,4 World Trade Center,Office Of Legal Affairs-NM,07/29/2022,10/27/2022,14.361434511434512,HDOSS
554195,TAXI & LIMOUSINE COMMISSION,Internal,1,Non-Competitive-5,Legal Affairs,F,Experienced (non-manager),79620,117541,Annual,"33 Beaver St, New York Ny",Legal Affairs,10/04/2022,12/06/2022,20.494906444906444,TAXI & LIMOUSINE COMMISSION
529799,NYC HOUSING AUTHORITY,Internal,1,Non-Competitive-5,Legal Affairs,F,Experienced (non-manager),79620,105000,Annual,Equal Opportunity Department,Equal Opportunity Department,05/16/2022,05/16/2022,19.19126819126819,NHA
554415,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Non-Competitive-5,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Social Services,F,Experienced (non-manager),54100,83981,Annual,"350 Jay St, Brooklyn  Ny",End Gender Based Violence NM,11/17/2022,12/13/2022,14.353534303534303,HDOSS
553159,DEPARTMENT OF BUSINESS SERV.,Internal,1,Competitive-1,"Technology, Data & Innovation",F,Experienced (non-manager),76584,112111,Annual,1 Liberty Plaza NYC,Technology,01/09/2023,01/10/2023,19.614864864864863,DEPARTMENT OF BUSINESS SERV.
519545,NYC EMPLOYEES RETIREMENT SYS,Internal,1,Competitive-1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),58700,161534,Annual,"335 Adams Street, Brooklyn Ny",Executive Management,02/08/2022,02/08/2022,22.893347193347193,NYC EMPLOYEES RETIREMENT SYS
559366,HOUSING PRESERVATION & DVLPMNT,External,1,Competitive-1,"Technology, Data & Innovation",F,Experienced (non-manager),85371,98177,Annual,100 Gold Street,HPD Tech,11/03/2022,11/03/2022,19.07983367983368,HPD
566762,HOUSING PRESERVATION & DVLPMNT,External,1,Non-Competitive-5,Constituent Services & Community Programs,F,Entry-Level,38333,44083,Annual,100 Gold Street,Production Unit,12/30/2022,12/30/2022,8.567151767151767,HPD
566982,NYC HOUSING AUTHORITY,External,1,Competitive-1,"Building Operations & Maintenance Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),60171,93630,Annual,Clinton Houses,Manhattan Property Management,01/10/2023,01/10/2023,15.987629937629938,NHA
554838,DEPT OF DESIGN & CONSTRUCTION,External,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),57078,65640,Annual,30-30 Thomson Ave L I City Qns,INFRA/DSGN/SECT.5/SUSTAININFRA,11/29/2022,12/05/2022,12.756548856548857,DODC
551131,DEPT OF ENVIRONMENT PROTECTION,Internal,2,Competitive-1,"Administration & Human Resources Engineering, Architecture, & Planning",F,Experienced (non-manager),53057,77124,Annual,96-05 Horace Harding Expway,BEDC EXEC / ADMINISTRATION,09/30/2022,10/03/2022,13.532328482328483,DOEP
548972,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Non-Competitive-5,"Health Public Safety, Inspections, & Enforcement",P,Entry-Level,15.5747,17.9109,Hourly,22 Cortlandt Street,off of Veter Public Health S,10/20/2022,11/10/2022,16.742800000000003,DOHMH
485572,HRA/DEPT OF SOCIAL SERVICES,External,2,Competitive-1,Social Services,F,Experienced (non-manager),60793,69912,Annual,"275-285 Bergen St, Brooklyn Ny",FIA Operations-NM,09/23/2021,07/20/2022,13.586798336798337,HDOSS
557240,DEPT OF HEALTH/MENTAL HYGIENE,External,1,Competitive-1,"Health Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),66442,72000,Annual,"125 Worth Street, Nyc",Child Care,12/14/2022,12/14/2022,14.391060291060292,DOHMH
424144,LAW DEPARTMENT,Internal,1,Competitive-1,Administration & Human Resources Legal Affairs,F,Experienced (non-manager),50000,50000,Annual,"100 Church St., N.Y.",Executive,12/04/2019,02/27/2020,10.395010395010395,LD
538070,DEPARTMENT OF CORRECTION,Internal,9,Competitive-1,Building Operations & Maintenance,F,Experienced (non-manager),34027,47967,Annual,75-20 Astoria Blvd,Assets Management,07/01/2022,07/01/2022,8.523284823284824,DOC
515156,NYC HOUSING AUTHORITY,Internal,1,Competitive-1,"Policy, Research & Analysis",F,Experienced (non-manager),56013,84862,Annual,SVP for Performance Mgt & Anly,Ofc of SVP for Perf Mgt & Anly,09/24/2022,09/14/2022,14.643970893970893,NHA
569435,CAMPAIGN FINANCE BOARD,Internal,1,Non-Competitive-5,"Administration & Human Resources Legal Affairs Policy, Research & Analysis",F,Manager,130000,160000,Annual,"100 Church St., N.Y.",Managerial,01/13/2023,01/13/2023,30.145530145530145,CAMPAIGN FINANCE BOARD
538038,FIRE DEPARTMENT,Internal,1,Non-Competitive-5,"Technology, Data & Innovation Policy, Research & Analysis",F,Experienced (non-manager),94283,122290,Annual,"9 Metrotech Center, Brooklyn N",Mgt. Info. Systems & Review,06/30/2022,08/31/2022,22.51278586278586,FIRE DEPARTMENT
567474,TAXI & LIMOUSINE COMMISSION,External,1,Pending Classification-2,"Administration & Human Resources Building Operations & Maintenance Policy, Research & Analysis",F,Experienced (non-manager),54990,100812,Annual,"33 Beaver St, New York Ny",Exec. Office Finance & Admin,01/06/2023,01/06/2023,16.195634095634095,TAXI & LIMOUSINE COMMISSION
565904,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Competitive-1,"Finance, Accounting, & Procurement",F,Experienced (non-manager),74730,161534,Annual,59-17 Junction Blvd Corona Ny,CONTRACT ADMINISTRATION - IFA,01/09/2023,01/09/2023,24.55966735966736,DOEP
529501,HRA/DEPT OF SOCIAL SERVICES,External,1,Non-Competitive-5,Social Services,F,Experienced (non-manager),54100,83000,Annual,4 World Trade Center,Ctr/Economic Opportunity-NM,04/20/2022,01/12/2023,14.251559251559252,HDOSS
545812,DEPT OF ENVIRONMENT PROTECTION,Internal,5,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),57078,85646,Annual,96-05 Horace Harding Expway,BWT - ADMINISTRATION/PERSONNEL,08/22/2022,08/22/2022,14.836174636174636,DOEP
563157,DEPARTMENT OF TRANSPORTATION,Internal,2,Non-Competitive-5,"Constituent Services & Community Programs Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),54100,83981,Annual,59 Maiden Lane,Safety Education,12/05/2022,12/05/2022,14.353534303534303,DOT
569435,CAMPAIGN FINANCE BOARD,External,1,Non-Competitive-5,"Administration & Human Resources Legal Affairs Policy, Research & Analysis",F,Manager,130000,160000,Annual,"100 Church St., N.Y.",Managerial,01/13/2023,01/13/2023,30.145530145530145,CAMPAIGN FINANCE BOARD
527665,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Non-Competitive-5,"Administration & Human Resources Policy, Research & Analysis",F,Manager,101363,113636,Annual,4 World Trade Center,Policy Proc-Training MGR,04/06/2022,10/12/2022,22.3491683991684,HDOSS
560828,LAW DEPARTMENT,External,1,Competitive-1,"Communications & Intergovernmental Affairs Finance, Accounting, & Procurement",NA,Experienced (non-manager),46535,53515,Annual,"100 Church St., N.Y.",Operations,11/15/2022,11/15/2022,NA,LD
544209,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual,96-05 Horace Harding Expway,PLANNING & ANALYSIS,08/05/2022,08/16/2022,20.00769230769231,DOEP
564421,CONSUMER AND WORKER PROTECTION,External,1,Competitive-1,"Administration & Human Resources Public Safety, Inspections, & Enforcement",F,Experienced (non-manager),32850,40017,Annual,"42 Broadway, N.Y.",Licensing Customer Service,12/09/2022,12/09/2022,7.574532224532224,CONSUMER AND WORKER PROTECTION
563894,DEPT OF ENVIRONMENT PROTECTION,External,1,Competitive-1,"Administration & Human Resources Finance, Accounting, & Procurement",NA,Experienced (non-manager),58695,89699,Annual,669 County Road 38,Arkville Facility,12/13/2022,01/03/2023,NA,DOEP
355490,NYC EMPLOYEES RETIREMENT SYS,Internal,1,Competitive-1,"Technology, Data & Innovation",F,Experienced (non-manager),85823,121363,Annual,"335 Adams Street, Brooklyn Ny",Executive Management,07/26/2018,07/26/2018,21.53700623700624,NYC EMPLOYEES RETIREMENT SYS
550138,MAYORS OFFICE OF CONTRACT SVCS,External,1,Pending Classification-2,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Policy, Research & Analysis",F,Manager,85000,91000,Annual,253 Broadway New York Ny,Agency Partners,10/26/2022,10/25/2022,18.295218295218294,MAYORS OFFICE OF CONTRACT SVCS
566283,DEPARTMENT OF CORRECTION,Internal,1,Competitive-1,Administration & Human Resources,F,Manager,80931,87277,Annual,75-20 Astoria Blvd,Personnel Division,12/28/2022,12/28/2022,17.485239085239087,DOC
544500,DEPT. OF HOMELESS SERVICES,Internal,1,Non-Competitive-5,Social Services,F,Experienced (non-manager),32520,37398,Annual,151 East 151st Street,Family Services,08/06/2022,08/19/2022,7.267983367983368,DEPT. OF HOMELESS SERVICES
556057,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Pending Classification-2,Administration & Human Resources,F,Entry-Level,60000,70000,Annual,255 Greenwich Street,Budget Directors Office,10/14/2022,10/14/2022,13.513513513513514,OFFICE OF MANAGEMENT & BUDGET
561930,HUMAN RIGHTS COMMISSION,Internal,1,Non-Competitive-5,"Policy, Research & Analysis",F,Experienced (non-manager),69605,96000,Annual,"22 Reade St, Ny",Executive,11/23/2022,11/23/2022,17.214656964656964,HUMAN RIGHTS COMMISSION
565889,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Competitive-1,"Engineering, Architecture, & Planning",F,Experienced (non-manager),80557,111917,Annual,96-05 Horace Harding Expway,PLANNING & ANALYSIS,01/09/2023,01/09/2023,20.00769230769231,DOEP
553159,DEPARTMENT OF BUSINESS SERV.,External,1,Competitive-1,"Technology, Data & Innovation",F,Experienced (non-manager),76584,112111,Annual,1 Liberty Plaza NYC,Technology,01/09/2023,01/10/2023,19.614864864864863,DEPARTMENT OF BUSINESS SERV.
526667,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Competitive-1,Administration & Human Resources Social Services,F,Experienced (non-manager),36390,41848,Annual,470 Vanderbilt Ave,MAP MEDICAID ELIGIBILITY NM,03/28/2022,07/15/2022,8.132848232848232,HDOSS
466099,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Pending Classification-2,"Finance, Accounting, & Procurement Policy, Research & Analysis",F,Manager,98388,98388,Annual,255 Greenwich Street,Health Task Force,06/23/2021,06/23/2021,20.454885654885654,OFFICE OF MANAGEMENT & BUDGET
561464,HOUSING PRESERVATION & DVLPMNT,External,1,Competitive-1,"Technology, Data & Innovation",F,Experienced (non-manager),92194,106023,Annual,100 Gold Street,HPD Tech,11/17/2022,11/17/2022,20.604677754677756,HPD
